ltable_id,rtable_id,label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year,id
2563,28223,0,2563,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"d barbarс , h garcia-molina",vldb j.,1994,28223,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,47
1401,28223,0,1401,revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997,28223,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,48
1421,28223,0,1421,query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod conference,1996,28223,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,49
703,28223,0,703,query optimization in compressed database systems,"z chen , j gehrke , f korn",sigmod conference,2001,28223,a model for optimal database allocation in distributed computer systems,"gm chiu , cs raghavendra","ieee computer ,",,50
1610,56304,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,56304,a transaction model for mobile and active database systems,o zukunft,"proceedings of the 23rd seminar on current trends in theory & hellip ; ,",1996.0,51
2120,56304,0,2120,an almost-serial protocol for transaction execution in main-memory database systems,"s blott , h korth",vldb,2002,56304,a transaction model for mobile and active database systems,o zukunft,"proceedings of the 23rd seminar on current trends in theory & hellip ; ,",1996.0,52
1407,56304,0,1407,secure transaction processing in firm real-time database systems,"b george , j haritsa",sigmod conference,1997,56304,a transaction model for mobile and active database systems,o zukunft,"proceedings of the 23rd seminar on current trends in theory & hellip ; ,",1996.0,53
120,56304,0,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,56304,a transaction model for mobile and active database systems,o zukunft,"proceedings of the 23rd seminar on current trends in theory & hellip ; ,",1996.0,54
2138,56304,0,2138,a new passenger support system for public transport using mobile database access,"k goto , y kambayashi",vldb,2002,56304,a transaction model for mobile and active database systems,o zukunft,"proceedings of the 23rd seminar on current trends in theory & hellip ; ,",1996.0,55
1610,42920,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,42920,temporal database system implementations,hb michael,"acm sigmod record ,",,56
1840,42920,0,1840,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,42920,temporal database system implementations,hb michael,"acm sigmod record ,",,57
842,42920,1,842,temporal database system implementations,m bіhlen,sigmod record,1995,42920,temporal database system implementations,hb michael,"acm sigmod record ,",,58
1404,42920,0,1404,temporal aggregation in active database rules,"i motakis , c zaniolo",sigmod conference,1997,42920,temporal database system implementations,hb michael,"acm sigmod record ,",,59
2552,42920,0,2552,"the glue-nail deductive database system : design , implementation , and evaluation","m derr , s morishita , g phipps",vldb j.,1994,42920,temporal database system implementations,hb michael,"acm sigmod record ,",,60
1692,42920,0,1692,paradise : a database system for gis applications,p team,sigmod conference,1995,42920,temporal database system implementations,hb michael,"acm sigmod record ,",,61
1610,29504,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,29504,temporal database system implementations,m bã ¶ hlen,"acm sigmod record ,",1995.0,62
2538,29504,0,2538,an introduction to spatial database systems,r gќting,vldb j.,1994,29504,temporal database system implementations,m bã ¶ hlen,"acm sigmod record ,",1995.0,63
1840,29504,0,1840,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,29504,temporal database system implementations,m bã ¶ hlen,"acm sigmod record ,",1995.0,64
1749,29504,0,1749,implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,29504,temporal database system implementations,m bã ¶ hlen,"acm sigmod record ,",1995.0,65
1692,29504,0,1692,paradise : a database system for gis applications,p team,sigmod conference,1995,29504,temporal database system implementations,m bã ¶ hlen,"acm sigmod record ,",1995.0,66
1610,51320,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,51320,implementation of views and integrity constraints in relational data base systems by query,m stonebraker,"proc . 1.975 sigmod workshop on management of data , san jose , & hellip ; ,",,67
713,51320,0,713,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,51320,implementation of views and integrity constraints in relational data base systems by query,m stonebraker,"proc . 1.975 sigmod workshop on management of data , san jose , & hellip ; ,",,68
1610,45055,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,45055,promises and realities of active database systems,"e simon , a kotz-dittrich","proceedings of the international conference on very large & hellip ; ,",1995.0,69
670,45055,0,670,deeds towards a distributed and active real-time database system,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,1996,45055,promises and realities of active database systems,"e simon , a kotz-dittrich","proceedings of the international conference on very large & hellip ; ,",1995.0,70
120,45055,1,120,promises and realities of active database systems,"e simon , a dittrich",vldb,1995,45055,promises and realities of active database systems,"e simon , a kotz-dittrich","proceedings of the international conference on very large & hellip ; ,",1995.0,71
1610,40686,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,40686,an informal introduction to constraint database systems,v gaede,,,72
2538,40686,0,2538,an introduction to spatial database systems,r gќting,vldb j.,1994,40686,an informal introduction to constraint database systems,v gaede,,,73
2565,40686,0,2565,an introduction to deductive database languages and systems,"k ramamohanarao , j harland",vldb j.,1994,40686,an informal introduction to constraint database systems,v gaede,,,74
333,40686,0,333,constraint databases : a tutorial introduction,j bussche,sigmod record,2000,40686,an informal introduction to constraint database systems,v gaede,,,75
1610,39681,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,39681,on rules and integrity constraints in database systems,"tw ling , pk teo","information and software technology ,",1992.0,76
1999,39681,0,1999,the role of integrity constraints in database interoperation,"m vermeer , p apers",vldb,1996,39681,on rules and integrity constraints in database systems,"tw ling , pk teo","information and software technology ,",1992.0,77
899,39681,0,899,the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",sigmod conference,2000,39681,on rules and integrity constraints in database systems,"tw ling , pk teo","information and software technology ,",1992.0,78
2082,39681,0,2082,on the costs of multilingualism in database systems,"a kumaran , j haritsa",vldb,2003,39681,on rules and integrity constraints in database systems,"tw ling , pk teo","information and software technology ,",1992.0,79
2525,39681,0,2525,thщmis : a database programming language handling integrity constraints,"v benzaken , a doucet",vldb j.,1995,39681,on rules and integrity constraints in database systems,"tw ling , pk teo","information and software technology ,",1992.0,80
2264,39681,0,2264,solving satisfiability and implication problems in database systems,"s guo , w sun , m weiss",acm trans . database syst .,1996,39681,on rules and integrity constraints in database systems,"tw ling , pk teo","information and software technology ,",1992.0,81
223,39681,0,223,capturing both types and constraints in data integration,"m benedikt , c chan , w fan , j freire , r rastogi",sigmod conference,2003,39681,on rules and integrity constraints in database systems,"tw ling , pk teo","information and software technology ,",1992.0,82
2587,39681,0,2587,integrating triggers and declarative constraints in sql database sytems,"r cochrane , h pirahesh , n mattos",vldb,1996,39681,on rules and integrity constraints in database systems,"tw ling , pk teo","information and software technology ,",1992.0,83
1610,9762,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,84
2256,9762,0,2256,space optimization in deductive databases,"d srivastava , s sudarshan , r ramakrishnan , j naughton",acm trans . database syst .,1995,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,85
68,9762,0,68,introduction to constraint databases - book review,,,2002,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,86
333,9762,0,333,constraint databases : a tutorial introduction,j bussche,sigmod record,2000,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,87
2270,9762,0,2270,tail recursion elimination in deductive databases,k ross,acm trans . database syst .,1996,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,88
1855,9762,0,1855,xsb as a deductive database,"k sagonas , t swift , d warren",sigmod conference,1994,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,89
953,9762,0,953,belief reasoning in mls deductive databases,h jamil,sigmod conference,1999,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,90
2531,9762,0,2531,priority assignment in real-time active databases,"r sivasankaran , j stankovic , d towsley , b purimetla , k ramamritham",vldb j.,1996,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,91
2587,9762,0,2587,integrating triggers and declarative constraints in sql database sytems,"r cochrane , h pirahesh , n mattos",vldb,1996,9762,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",,92
1610,61633,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,61633,temporal aggregation in active databases,"i motakis , c zaniolo","int . conf . on the management of data ,",,93
1263,61633,0,1263,transaction timestamping in ( temporal ) databases,"c jensen , d lomet",vldb,2001,61633,temporal aggregation in active databases,"i motakis , c zaniolo","int . conf . on the management of data ,",,94
1811,61633,0,1811,coalescing in temporal databases,"m bіhlen , r snodgrass , m soo",vldb,1996,61633,temporal aggregation in active databases,"i motakis , c zaniolo","int . conf . on the management of data ,",,95
677,61633,0,677,"integrating temporal , real-time , and active databases","k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong",sigmod record,1996,61633,temporal aggregation in active databases,"i motakis , c zaniolo","int . conf . on the management of data ,",,96
2256,61633,0,2256,space optimization in deductive databases,"d srivastava , s sudarshan , r ramakrishnan , j naughton",acm trans . database syst .,1995,61633,temporal aggregation in active databases,"i motakis , c zaniolo","int . conf . on the management of data ,",,97
2270,61633,0,2270,tail recursion elimination in deductive databases,k ross,acm trans . database syst .,1996,61633,temporal aggregation in active databases,"i motakis , c zaniolo","int . conf . on the management of data ,",,98
1610,55371,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,55371,temporal aggregation in active database rules,", c zaniolo",,,99
842,55371,0,842,temporal database system implementations,m bіhlen,sigmod record,1995,55371,temporal aggregation in active database rules,", c zaniolo",,,100
1404,55371,1,1404,temporal aggregation in active database rules,"i motakis , c zaniolo",sigmod conference,1997,55371,temporal aggregation in active database rules,", c zaniolo",,,101
2256,55371,0,2256,space optimization in deductive databases,"d srivastava , s sudarshan , r ramakrishnan , j naughton",acm trans . database syst .,1995,55371,temporal aggregation in active database rules,", c zaniolo",,,102
1648,55371,0,1648,binding propagation in disjunctive databases,s greco,vldb,1998,55371,temporal aggregation in active database rules,", c zaniolo",,,103
1610,48623,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,48623,temporal reasoning in active databases,i motakis,,1997.0,104
1404,48623,1,1404,temporal aggregation in active database rules,"i motakis , c zaniolo",sigmod conference,1997,48623,temporal reasoning in active databases,i motakis,,1997.0,105
677,48623,0,677,"integrating temporal , real-time , and active databases","k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong",sigmod record,1996,48623,temporal reasoning in active databases,i motakis,,1997.0,106
2406,48623,0,2406,effective timestamping in databases,"k torp , c jensen , r snodgrass",vldb j.,2000,48623,temporal reasoning in active databases,i motakis,,1997.0,107
1610,51023,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,51023,integrity constraints in multidatabase systems,rhdkm wong,,,108
899,51023,0,899,the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",sigmod conference,2000,51023,integrity constraints in multidatabase systems,rhdkm wong,,,109
2082,51023,0,2082,on the costs of multilingualism in database systems,"a kumaran , j haritsa",vldb,2003,51023,integrity constraints in multidatabase systems,rhdkm wong,,,110
2525,51023,0,2525,thщmis : a database programming language handling integrity constraints,"v benzaken , a doucet",vldb j.,1995,51023,integrity constraints in multidatabase systems,rhdkm wong,,,111
2587,51023,0,2587,integrating triggers and declarative constraints in sql database sytems,"r cochrane , h pirahesh , n mattos",vldb,1996,51023,integrity constraints in multidatabase systems,rhdkm wong,,,112
1610,60772,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,60772,declarative constraints in sql database systems,"r cochrane , h pirahesh , n mattos , i triggers","proc . vldb ,",,113
899,60772,0,899,the mlpq/gis constraint database system,"p revesz , r chen , p kanjamala , y li , y liu , y wang",sigmod conference,2000,60772,declarative constraints in sql database systems,"r cochrane , h pirahesh , n mattos , i triggers","proc . vldb ,",,114
1816,60772,0,1816,parallel database systems in the 1990 's,m carey,sigmod conference,1994,60772,declarative constraints in sql database systems,"r cochrane , h pirahesh , n mattos , i triggers","proc . vldb ,",,115
2587,60772,0,2587,integrating triggers and declarative constraints in sql database sytems,"r cochrane , h pirahesh , n mattos",vldb,1996,60772,declarative constraints in sql database systems,"r cochrane , h pirahesh , n mattos , i triggers","proc . vldb ,",,116
1610,23788,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,23788,temporal inegrity constraints in relational databases,j chomicki,,,117
842,23788,0,842,temporal database system implementations,m bіhlen,sigmod record,1995,23788,temporal inegrity constraints in relational databases,j chomicki,,,118
2005,23788,0,2005,supporting top-k join queries in relational databases,"i ilyas , w aref , a elmagarmid",vldb,2003,23788,temporal inegrity constraints in relational databases,j chomicki,,,119
1346,23788,0,1346,temporal integrity constraints with indeterminacy,"w cowley , d plexousakis",vldb,2000,23788,temporal inegrity constraints in relational databases,j chomicki,,,120
1610,55579,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,55579,ode as an active database : constraints and triggers,"nh gehani , hv jagadish","vldb ,",1991.0,121
2587,55579,0,2587,integrating triggers and declarative constraints in sql database sytems,"r cochrane , h pirahesh , n mattos",vldb,1996,55579,ode as an active database : constraints and triggers,"nh gehani , hv jagadish","vldb ,",1991.0,122
1610,55801,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,55801,integrity constraints in multiversion databases,"a doucet , s gancarski , g jomier , s monties","lecture notes in computer science ,",1996.0,123
2587,55801,0,2587,integrating triggers and declarative constraints in sql database sytems,"r cochrane , h pirahesh , n mattos",vldb,1996,55801,integrity constraints in multiversion databases,"a doucet , s gancarski , g jomier , s monties","lecture notes in computer science ,",1996.0,124
1853,55801,0,1853,further improvements on integrity constraint checking for stratifiable deductive databases,"s lee , t ling",vldb,1996,55801,integrity constraints in multiversion databases,"a doucet , s gancarski , g jomier , s monties","lecture notes in computer science ,",1996.0,125
1610,3680,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,3680,transactions and integrity constraints,"s abiteboul , v vianu","proceedings of the fourth acm sigact-sigmod symposium on & hellip ; ,",1985.0,126
1346,3680,0,1346,temporal integrity constraints with indeterminacy,"w cowley , d plexousakis",vldb,2000,3680,transactions and integrity constraints,"s abiteboul , v vianu","proceedings of the fourth acm sigact-sigmod symposium on & hellip ; ,",1985.0,127
1610,53105,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,53105,integrity constraint and rule maintenance in temporal deductive knowledge bases,d plexousakis,,,128
1610,28954,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,28954,hipac : combining active databases and time constraints,"u dayal , b blaustein , a buchmann , s chakravarthy ,","acm sigmod record ,",,129
1610,47300,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,47300,on verification of database temporal constraints,portal.acm.org,,,130
1610,44980,0,1610,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,44980,the role of integrity constraints in database interoperation,"mww vermeer , pmg apers",,1996.0,131
1999,21763,0,1999,the role of integrity constraints in database interoperation,"m vermeer , p apers",vldb,1996,21763,temporal conditions and integrity constraints in active databases,"ap sistla , o wolfson",proc . of the 1995 sigmod international conference on the,,132
677,21763,0,677,"integrating temporal , real-time , and active databases","k ramamritham , r sivasankaran , j stankovic , d towsley , m xiong",sigmod record,1996,21763,temporal conditions and integrity constraints in active databases,"ap sistla , o wolfson",proc . of the 1995 sigmod international conference on the,,133
2587,21763,0,2587,integrating triggers and declarative constraints in sql database sytems,"r cochrane , h pirahesh , n mattos",vldb,1996,21763,temporal conditions and integrity constraints in active databases,"ap sistla , o wolfson",proc . of the 1995 sigmod international conference on the,,134
1346,21763,0,1346,temporal integrity constraints with indeterminacy,"w cowley , d plexousakis",vldb,2000,21763,temporal conditions and integrity constraints in active databases,"ap sistla , o wolfson",proc . of the 1995 sigmod international conference on the,,135
1999,1352,0,1999,the role of integrity constraints in database interoperation,"m vermeer , p apers",vldb,1996,1352,thã © mis : a database programming language with integrity constraints .,acms anthology,,,136
2525,1352,0,2525,thщmis : a database programming language handling integrity constraints,"v benzaken , a doucet",vldb j.,1995,1352,thã © mis : a database programming language with integrity constraints .,acms anthology,,,137
1999,23560,0,1999,the role of integrity constraints in database interoperation,"m vermeer , p apers",vldb,1996,23560,the role concept in database models,"c bachman , m daya","proc . 1977 vldb conference , tokyo , japan , october ,",,138
1999,58226,0,1999,the role of integrity constraints in database interoperation,"m vermeer , p apers",vldb,1996,58226,knowledge-based integrity constraint validation,"x qian , g wiederhold","vldb ,",1986.0,139
