ltable_id,rtable_id,label,left_id,left_title,left_manufacturer,left_price,right_id,right_title,right_manufacturer,right_price,id
328,946,0,328,state standards grade 8,topics entertainment,29.95,946,adobe cs3 design standard upgrade,,413.99,24
571,3027,1,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,25
93,3027,0,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,26
604,3027,0,604,microsoft office small business 2007 full version,microsoft,449.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,27
371,3027,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,28
490,3027,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,29
271,3027,0,271,microsoft office small business 2007,microsoft software,735.33,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,30
518,3027,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,31
225,3027,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,32
1177,3027,0,1177,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,33
1145,3027,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,34
522,3027,0,522,microsoft visio standard 2007,microsoft,259.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,35
606,3027,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,36
541,3027,0,541,microsoft onenote 2007,microsoft,99.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,37
146,3027,0,146,microsoft mappoint 2006 standard edition,microsoft,299.0,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,38
781,3027,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,39
511,3027,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,40
506,3027,0,506,corel wordperfect office 12 standard upgrade,corel,149.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,41
547,3027,0,547,microsoft outlook 2007,microsoft,109.95,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95,42
571,137,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,43
135,137,0,135,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,44
490,137,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,45
606,137,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,46
393,137,0,393,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,47
258,137,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,48
761,137,0,761,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,49
816,137,0,816,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,137,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,757.74,50
571,3183,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,3183,microsoft ( r ) money 2004 standard,,29.99,51
574,3183,0,574,microsoft mappoint 2006 with gps,microsoft,349.0,3183,microsoft ( r ) money 2004 standard,,29.99,52
371,3183,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,3183,microsoft ( r ) money 2004 standard,,29.99,53
518,3183,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,3183,microsoft ( r ) money 2004 standard,,29.99,54
225,3183,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,3183,microsoft ( r ) money 2004 standard,,29.99,55
1145,3183,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,3183,microsoft ( r ) money 2004 standard,,29.99,56
606,3183,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,3183,microsoft ( r ) money 2004 standard,,29.99,57
858,3183,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,3183,microsoft ( r ) money 2004 standard,,29.99,58
541,3183,0,541,microsoft onenote 2007,microsoft,99.95,3183,microsoft ( r ) money 2004 standard,,29.99,59
497,3183,0,497,microsoft data analyzer 2002,microsoft,179.0,3183,microsoft ( r ) money 2004 standard,,29.99,60
614,3183,0,614,microsoft works suite 2006,microsoft,99.0,3183,microsoft ( r ) money 2004 standard,,29.99,61
547,3183,0,547,microsoft outlook 2007,microsoft,109.95,3183,microsoft ( r ) money 2004 standard,,29.99,62
578,3183,0,578,microsoft office excel 2007,microsoft,229.95,3183,microsoft ( r ) money 2004 standard,,29.99,63
605,3183,0,605,microsoft word 2004 ( mac ),microsoft,229.99,3183,microsoft ( r ) money 2004 standard,,29.99,64
12,3183,0,12,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,3183,microsoft ( r ) money 2004 standard,,29.99,65
571,1473,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1473,publisher 2007 upgrade microsoft 164-04052,,69.71,66
371,1473,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1473,publisher 2007 upgrade microsoft 164-04052,,69.71,67
587,1473,0,587,microsoft word 2007 version upgrade,microsoft,109.95,1473,publisher 2007 upgrade microsoft 164-04052,,69.71,68
518,1473,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,1473,publisher 2007 upgrade microsoft 164-04052,,69.71,69
512,1473,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,1473,publisher 2007 upgrade microsoft 164-04052,,69.71,70
497,1473,0,497,microsoft data analyzer 2002,microsoft,179.0,1473,publisher 2007 upgrade microsoft 164-04052,,69.71,71
511,1473,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1473,publisher 2007 upgrade microsoft 164-04052,,69.71,72
269,1473,0,269,microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,1473,publisher 2007 upgrade microsoft 164-04052,,69.71,73
571,2441,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,2441,microsoft windows vista ultimate upgrade,,239.95,74
93,2441,0,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,2441,microsoft windows vista ultimate upgrade,,239.95,75
632,2441,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,2441,microsoft windows vista ultimate upgrade,,239.95,76
371,2441,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,2441,microsoft windows vista ultimate upgrade,,239.95,77
587,2441,0,587,microsoft word 2007 version upgrade,microsoft,109.95,2441,microsoft windows vista ultimate upgrade,,239.95,78
584,2441,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,2441,microsoft windows vista ultimate upgrade,,239.95,79
474,2441,0,474,microsoft asp net web matrix,microsoft,30.0,2441,microsoft windows vista ultimate upgrade,,239.95,80
522,2441,0,522,microsoft visio standard 2007,microsoft,259.95,2441,microsoft windows vista ultimate upgrade,,239.95,81
858,2441,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,2441,microsoft windows vista ultimate upgrade,,239.95,82
512,2441,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,2441,microsoft windows vista ultimate upgrade,,239.95,83
348,2441,0,348,microsoft office & windows training,topics entertainment,29.99,2441,microsoft windows vista ultimate upgrade,,239.95,84
823,2441,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,2441,microsoft windows vista ultimate upgrade,,239.95,85
511,2441,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,2441,microsoft windows vista ultimate upgrade,,239.95,86
90,2441,0,90,emc retrospect 7.5 professional for windows upgrade,dantz,,2441,microsoft windows vista ultimate upgrade,,239.95,87
645,2441,0,645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,2441,microsoft windows vista ultimate upgrade,,239.95,88
443,2441,0,443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,2441,microsoft windows vista ultimate upgrade,,239.95,89
514,2441,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,2441,microsoft windows vista ultimate upgrade,,239.95,90
544,2441,0,544,microsoft windows xp home edition full version with sp2,microsoft,199.0,2441,microsoft windows vista ultimate upgrade,,239.95,91
571,955,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,92
26,955,0,26,adobe premiere pro cs3 upgrade,adobe,299.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,93
587,955,0,587,microsoft word 2007 version upgrade,microsoft,109.95,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,94
1174,955,0,1174,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,95
572,955,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,96
837,955,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,97
737,955,0,737,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,98
1262,955,0,1262,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,99
543,955,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99,100
571,2959,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,2959,microsoft windows vista business full version,,249.95,101
93,2959,0,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,2959,microsoft windows vista business full version,,249.95,102
753,2959,0,753,microsoft office & windows training professional,topics entertainment,49.95,2959,microsoft windows vista business full version,,249.95,103
584,2959,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,2959,microsoft windows vista business full version,,249.95,104
550,2959,0,550,windows vista business spanish full version [ dvd ],microsoft,329.95,2959,microsoft windows vista business full version,,249.95,105
496,2959,0,496,microsoft windows vista business 32-bit for system builders,microsoft,179.99,2959,microsoft windows vista business full version,,249.95,106
271,2959,0,271,microsoft office small business 2007,microsoft software,735.33,2959,microsoft windows vista business full version,,249.95,107
523,2959,0,523,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,2959,microsoft windows vista business full version,,249.95,108
522,2959,0,522,microsoft visio standard 2007,microsoft,259.95,2959,microsoft windows vista business full version,,249.95,109
512,2959,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,2959,microsoft windows vista business full version,,249.95,110
348,2959,0,348,microsoft office & windows training,topics entertainment,29.99,2959,microsoft windows vista business full version,,249.95,111
531,2959,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,2959,microsoft windows vista business full version,,249.95,112
616,2959,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,2959,microsoft windows vista business full version,,249.95,113
511,2959,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,2959,microsoft windows vista business full version,,249.95,114
645,2959,0,645,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,2959,microsoft windows vista business full version,,249.95,115
514,2959,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,2959,microsoft windows vista business full version,,249.95,116
544,2959,0,544,microsoft windows xp home edition full version with sp2,microsoft,199.0,2959,microsoft windows vista business full version,,249.95,117
218,2959,0,218,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,2959,microsoft windows vista business full version,,249.95,118
145,2959,0,145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,2959,microsoft windows vista business full version,,249.95,119
492,2959,0,492,microsoft productivity pack for windows mobile,microsoft,29.99,2959,microsoft windows vista business full version,,249.95,120
571,2803,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,121
371,2803,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,122
244,2803,0,244,microsoft visual studio team edition for software developers 2005 with msdn premium,microsoft,5479.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,123
490,2803,1,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,124
518,2803,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,125
393,2803,0,393,microsoft visual studio test agent 2005 cd 1 processor license,microsoft software,5099.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,126
1305,2803,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,127
761,2803,0,761,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,128
625,2803,0,625,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,129
638,2803,0,638,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,2803,visual studio pro 2005 upgrade ( pc ) microsoft,,549.0,130
571,1162,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1162,microsoft ( r ) access 2007,,109.99,131
604,1162,0,604,microsoft office small business 2007 full version,microsoft,449.95,1162,microsoft ( r ) access 2007,,109.99,132
371,1162,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1162,microsoft ( r ) access 2007,,109.99,133
587,1162,0,587,microsoft word 2007 version upgrade,microsoft,109.95,1162,microsoft ( r ) access 2007,,109.99,134
474,1162,0,474,microsoft asp net web matrix,microsoft,30.0,1162,microsoft ( r ) access 2007,,109.99,135
271,1162,0,271,microsoft office small business 2007,microsoft software,735.33,1162,microsoft ( r ) access 2007,,109.99,136
518,1162,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,1162,microsoft ( r ) access 2007,,109.99,137
1145,1162,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,1162,microsoft ( r ) access 2007,,109.99,138
522,1162,0,522,microsoft visio standard 2007,microsoft,259.95,1162,microsoft ( r ) access 2007,,109.99,139
606,1162,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,1162,microsoft ( r ) access 2007,,109.99,140
858,1162,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,1162,microsoft ( r ) access 2007,,109.99,141
541,1162,0,541,microsoft onenote 2007,microsoft,99.95,1162,microsoft ( r ) access 2007,,109.99,142
781,1162,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,1162,microsoft ( r ) access 2007,,109.99,143
511,1162,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1162,microsoft ( r ) access 2007,,109.99,144
578,1162,0,578,microsoft office excel 2007,microsoft,229.95,1162,microsoft ( r ) access 2007,,109.99,145
1016,1162,0,1016,math success deluxe 2007,topics entertainment,39.99,1162,microsoft ( r ) access 2007,,109.99,146
571,1129,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1129,microsoft academic microsoft visio 2003 professional,,159.0,147
93,1129,0,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,1129,microsoft academic microsoft visio 2003 professional,,159.0,148
632,1129,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,1129,microsoft academic microsoft visio 2003 professional,,159.0,149
753,1129,0,753,microsoft office & windows training professional,topics entertainment,49.95,1129,microsoft academic microsoft visio 2003 professional,,159.0,150
587,1129,0,587,microsoft word 2007 version upgrade,microsoft,109.95,1129,microsoft academic microsoft visio 2003 professional,,159.0,151
951,1129,0,951,microspot macdraft professional ( mac ),microspot ltd.,349.99,1129,microsoft academic microsoft visio 2003 professional,,159.0,152
522,1129,0,522,microsoft visio standard 2007,microsoft,259.95,1129,microsoft academic microsoft visio 2003 professional,,159.0,153
606,1129,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,1129,microsoft academic microsoft visio 2003 professional,,159.0,154
1293,1129,0,1293,systemsuite 8 professional,individual software,49.99,1129,microsoft academic microsoft visio 2003 professional,,159.0,155
1305,1129,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,1129,microsoft academic microsoft visio 2003 professional,,159.0,156
511,1129,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1129,microsoft academic microsoft visio 2003 professional,,159.0,157
618,1129,0,618,pop-up stopper professional,panicware,29.99,1129,microsoft academic microsoft visio 2003 professional,,159.0,158
614,1129,0,614,microsoft works suite 2006,microsoft,99.0,1129,microsoft academic microsoft visio 2003 professional,,159.0,159
547,1129,0,547,microsoft outlook 2007,microsoft,109.95,1129,microsoft academic microsoft visio 2003 professional,,159.0,160
866,1129,0,866,system care professional,avanquest,49.95,1129,microsoft academic microsoft visio 2003 professional,,159.0,161
270,1129,0,270,adobe acrobat 7.0 professional,adobe,449.99,1129,microsoft academic microsoft visio 2003 professional,,159.0,162
571,998,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,998,microsoft word 2004,,209.99,163
574,998,0,574,microsoft mappoint 2006 with gps,microsoft,349.0,998,microsoft word 2004,,209.99,164
371,998,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,998,microsoft word 2004,,209.99,165
773,998,0,773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,998,microsoft word 2004,,209.99,166
490,998,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,998,microsoft word 2004,,209.99,167
521,998,0,521,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,998,microsoft word 2004,,209.99,168
211,998,0,211,microsoft entertainment pack ce,microsoft,49.5,998,microsoft word 2004,,209.99,169
1145,998,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,998,microsoft word 2004,,209.99,170
522,998,0,522,microsoft visio standard 2007,microsoft,259.95,998,microsoft word 2004,,209.99,171
781,998,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,998,microsoft word 2004,,209.99,172
547,998,0,547,microsoft outlook 2007,microsoft,109.95,998,microsoft word 2004,,209.99,173
578,998,0,578,microsoft office excel 2007,microsoft,229.95,998,microsoft word 2004,,209.99,174
605,998,1,605,microsoft word 2004 ( mac ),microsoft,229.99,998,microsoft word 2004,,209.99,175
423,998,0,423,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,998,microsoft word 2004,,209.99,176
171,998,0,171,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,998,microsoft word 2004,,209.99,177
145,998,0,145,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,998,microsoft word 2004,,209.99,178
571,1478,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1478,microsoft t73-00091 molpc visio std sa,,168.03,179
522,1478,0,522,microsoft visio standard 2007,microsoft,259.95,1478,microsoft t73-00091 molpc visio std sa,,168.03,180
571,1748,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1748,92707 tun plus 2005 version upgrade license 1 user win,,66.09,181
135,1748,0,135,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,1748,92707 tun plus 2005 version upgrade license 1 user win,,66.09,182
587,1748,0,587,microsoft word 2007 version upgrade,microsoft,109.95,1748,92707 tun plus 2005 version upgrade license 1 user win,,66.09,183
571,2518,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,184
93,2518,0,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,185
632,2518,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,186
587,2518,0,587,microsoft word 2007 version upgrade,microsoft,109.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,187
584,2518,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,188
773,2518,0,773,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,189
490,2518,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,190
523,2518,0,523,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,191
858,2518,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,192
512,2518,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,193
541,2518,0,541,microsoft onenote 2007,microsoft,99.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,194
511,2518,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,195
547,2518,0,547,microsoft outlook 2007,microsoft,109.95,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,196
544,2518,0,544,microsoft windows xp home edition full version with sp2,microsoft,199.0,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,197
186,2518,0,186,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99,2518,microsoft powerpoint mac 2004 version upgrade,,89.99,198
571,1137,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,199
135,1137,0,135,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,200
753,1137,0,753,microsoft office & windows training professional,topics entertainment,49.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,201
604,1137,0,604,microsoft office small business 2007 full version,microsoft,449.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,202
587,1137,0,587,microsoft word 2007 version upgrade,microsoft,109.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,203
251,1137,0,251,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,204
550,1137,0,550,windows vista business spanish full version [ dvd ],microsoft,329.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,205
496,1137,0,496,microsoft windows vista business 32-bit for system builders,microsoft,179.99,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,206
490,1137,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,207
271,1137,0,271,microsoft office small business 2007,microsoft software,735.33,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,208
662,1137,0,662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,209
858,1137,0,858,microsoft onenote 2007 upgrade,microsoft,79.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,210
512,1137,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,211
348,1137,0,348,microsoft office & windows training,topics entertainment,29.99,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,212
823,1137,0,823,microsoft word 2004 upgrade ( mac ),microsoft,109.99,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,213
531,1137,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,214
616,1137,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,215
511,1137,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,1137,microsoft windows vista business upgrade license 1 pc english,,168.99,216
